timestamp,district,lat,lon,temperature_c,humidity_pct,rainfall_mm,wind_speed_kph,river_level_m,soil_moisture_pct,soil_ph,rain_ph,pm25_ugm3,ozone_ppb,no2_ppb,so2_ppb,visibility_km,traffic_congestion_idx,senior_density,crop_type,crop_stage,flood_risk_score,heat_risk_score,cold_risk_score,acid_rain_risk_score,air_quality_risk_score,overall_risk_score,risk_level,primary_hazard,observed_crop_damage_pct
2025-08-08,South Fields,40.691,-74.01,23.83,37.2,2.67,6.7,2.33,27.62,6.21,5.25,15.59,46.81,31.64,8.61,16.65,49.9,0.23,wheat,flowering,3.97,42.62,0.0,7.08,9.67,33.45,Low,Extreme Heat,0.13
2025-08-09,East Orchard,40.724,-73.965,20.79,50.47,4.06,19.44,1.58,27.51,6.32,5.41,20.75,26.13,34.4,11.6,15.55,46.0,0.15,soybean,flowering,0.0,22.52,0.0,0.0,16.01,22.78,Low,Extreme Heat,0.06
2025-08-09,Hill Market,40.747,-73.985,20.75,100.0,47.04,7.66,2.61,54.11,5.89,4.01,11.91,26.91,29.49,15.81,14.11,60.85,0.17,vegetable,flowering,29.81,42.78,1.9,98.76,9.99,78.31,Severe,Acid Rain,0.48
2025-08-09,North Valley,40.733,-73.995,20.72,51.79,7.94,2.71,1.89,38.63,6.34,5.22,15.63,44.64,28.07,6.51,13.24,44.97,0.18,soybean,flowering,4.45,26.14,0.0,1.66,1.55,23.64,Low,Extreme Heat,0.08
2025-08-09,River Bend,40.712,-74.02,23.66,56.5,9.94,23.1,2.17,32.11,6.41,4.81,31.37,29.37,24.45,7.22,13.62,53.39,0.2,corn,flowering,5.45,48.04,3.16,8.54,15.44,45.25,Moderate,Extreme Heat,0.17
2025-08-09,South Fields,40.691,-74.01,18.37,50.8,4.25,7.34,1.91,36.37,6.84,4.87,17.16,22.58,24.12,5.76,15.25,49.01,0.23,corn,flowering,4.28,13.38,0.0,6.23,6.13,7.83,Low,Extreme Heat,0.06
2025-08-10,East Orchard,40.724,-73.965,20.85,54.15,1.23,31.94,1.61,41.48,6.4,5.63,11.65,30.53,24.9,5.01,17.32,43.97,0.15,corn,flowering,0.0,26.35,0.0,0.0,6.86,22.18,Low,Extreme Heat,0.07
2025-08-10,Hill Market,40.747,-73.985,21.8,55.7,5.06,11.01,1.52,48.94,6.7,4.82,27.2,35.82,30.07,7.24,13.71,68.5,0.17,rice,flowering,0.0,32.88,5.87,8.59,13.48,26.05,Low,Extreme Heat,0.09
2025-08-10,North Valley,40.733,-73.995,23.44,51.59,19.36,10.09,2.04,25.61,6.25,5.01,24.18,31.9,18.71,7.01,15.73,50.84,0.18,soybean,flowering,1.24,38.82,5.04,4.33,10.23,29.08,Low,Extreme Heat,0.12
2025-08-10,River Bend,40.712,-74.02,21.69,60.07,16.9,24.36,2.51,33.73,6.55,4.85,20.66,18.24,25.02,6.24,10.57,51.55,0.2,wheat,flowering,11.4,24.14,0.0,11.17,4.32,24.11,Low,Extreme Heat,0.11
2025-08-10,South Fields,40.691,-74.01,17.95,57.02,9.61,3.4,2.14,28.28,6.76,5.38,19.19,36.63,22.69,4.57,15.58,48.86,0.23,corn,flowering,2.72,18.97,0.0,2.07,11.49,16.71,Low,Extreme Heat,0.07
2025-08-11,East Orchard,40.724,-73.965,19.09,100.0,72.42,10.23,3.22,54.41,5.24,4.52,19.01,32.21,22.15,18.66,10.87,41.72,0.15,corn,flowering,87.52,28.64,2.74,87.21,5.37,78.9,Severe,Flood,0.59
2025-08-11,Hill Market,40.747,-73.985,23.97,63.86,2.31,11.11,1.52,36.94,6.67,4.88,18.53,27.98,30.69,2.44,12.74,65.16,0.17,corn,flowering,0.0,47.73,0.0,4.93,10.72,42.43,Moderate,Extreme Heat,0.14
2025-08-11,North Valley,40.733,-73.995,29.12,49.07,4.91,8.02,1.95,35.17,6.05,5.63,9.36,30.6,22.47,11.9,14.12,46.68,0.18,wheat,flowering,0.18,77.66,7.58,2.65,4.75,66.63,High,Extreme Heat,0.2
2025-08-11,River Bend,40.712,-74.02,23.58,77.24,4.35,7.2,2.54,35.71,6.48,5.11,24.39,41.1,33.91,8.12,17.32,71.35,0.2,soybean,flowering,1.91,53.28,0.0,0.0,15.72,47.19,Moderate,Extreme Heat,0.14
2025-08-11,South Fields,40.691,-74.01,21.54,77.53,5.96,14.16,2.18,34.31,6.48,5.36,25.96,33.52,28.35,8.84,14.13,78.15,0.23,corn,flowering,0.33,41.56,9.54,0.0,11.67,34.21,Low,Extreme Heat,0.13
2025-08-12,East Orchard,40.724,-73.965,20.48,100.0,74.82,33.97,3.14,76.07,5.3,4.53,17.21,33.43,27.21,14.48,12.03,60.06,0.15,wheat,flowering,96.23,41.18,0.0,89.04,13.27,88.27,Severe,Flood,0.57
2025-08-12,Hill Market,40.747,-73.985,31.98,57.9,9.02,3.65,1.98,23.69,6.48,4.87,18.33,52.25,30.33,15.14,14.1,65.62,0.17,soybean,flowering,1.84,91.48,1.18,14.42,9.81,77.09,Severe,Extreme Heat,0.26
2025-08-12,North Valley,40.733,-73.995,28.76,66.0,13.66,17.07,2.18,16.49,6.62,5.89,16.15,29.92,34.61,11.92,15.12,74.56,0.18,wheat,flowering,2.24,71.0,0.0,1.02,4.29,63.98,High,Extreme Heat,0.18
2025-08-12,River Bend,40.712,-74.02,19.14,48.5,5.68,11.17,2.21,26.68,6.42,4.96,41.01,39.66,39.09,5.88,15.53,98.05,0.2,wheat,flowering,0.0,15.97,0.0,1.24,37.87,30.42,Low,Air Quality,0.04
2025-08-12,South Fields,40.691,-74.01,20.34,50.85,3.06,8.02,2.04,24.31,6.85,5.51,19.74,24.09,28.14,2.6,14.24,75.18,0.23,soybean,flowering,1.55,20.87,0.74,0.0,2.2,13.84,Low,Extreme Heat,0.06
2025-08-13,East Orchard,40.724,-73.965,22.45,29.87,1.91,9.27,1.97,55.89,6.02,5.31,17.82,44.88,32.42,5.3,19.15,53.9,0.15,corn,flowering,0.0,27.63,0.0,1.36,6.77,25.15,Low,Extreme Heat,0.08
2025-08-13,Hill Market,40.747,-73.985,15.9,61.77,2.54,16.37,1.78,35.92,6.36,4.98,19.55,38.65,33.07,10.92,15.95,84.82,0.17,corn,flowering,0.0,11.5,0.0,7.68,11.79,12.77,Low,Air Quality,0.05
2025-08-13,North Valley,40.733,-73.995,23.51,55.72,7.15,3.86,2.24,36.8,6.22,5.2,17.4,46.88,32.95,10.55,16.04,83.65,0.18,wheat,flowering,1.76,42.62,2.48,0.06,11.91,39.28,Moderate,Extreme Heat,0.11
2025-08-13,River Bend,40.712,-74.02,20.54,70.88,1.79,4.52,2.34,38.42,6.3,5.45,21.65,41.32,22.46,7.66,15.56,61.41,0.2,rice,flowering,2.48,33.18,0.07,0.0,8.91,26.94,Low,Extreme Heat,0.07
2025-08-13,South Fields,40.691,-74.01,14.13,58.54,24.39,17.93,2.3,50.23,6.72,5.08,19.4,23.76,28.05,6.2,14.55,50.6,0.23,corn,flowering,5.2,5.95,3.07,4.73,8.42,7.45,Low,Air Quality,0.05
2025-08-14,East Orchard,40.724,-73.965,24.46,56.71,14.61,8.66,2.1,42.9,6.01,5.35,24.84,34.6,27.48,11.79,13.93,56.53,0.15,corn,flowering,0.0,48.67,4.33,0.0,11.38,42.59,Moderate,Extreme Heat,0.14
2025-08-14,Hill Market,40.747,-73.985,22.28,66.5,13.73,15.24,2.24,44.68,6.59,4.93,36.67,38.01,36.61,13.03,13.97,87.94,0.17,corn,flowering,1.87,40.46,0.0,8.42,30.69,33.65,Low,Extreme Heat,0.13
2025-08-14,North Valley,40.733,-73.995,24.64,48.99,4.22,7.63,1.97,26.52,6.47,5.3,16.85,30.68,38.47,8.37,15.23,73.57,0.18,wheat,flowering,0.0,46.67,0.81,0.0,16.55,45.23,Moderate,Extreme Heat,0.11
2025-08-14,River Bend,40.712,-74.02,19.61,65.12,3.61,8.56,2.12,43.92,6.15,5.08,11.13,34.7,30.25,3.02,16.44,53.29,0.2,wheat,flowering,0.0,28.3,0.71,3.05,5.29,23.37,Low,Extreme Heat,0.07
2025-08-14,South Fields,40.691,-74.01,21.58,63.79,14.85,24.28,2.13,45.19,6.79,5.05,28.92,26.7,33.95,7.17,13.32,67.02,0.23,corn,flowering,2.14,36.07,0.0,9.24,19.47,34.62,Low,Extreme Heat,0.12
2025-08-15,East Orchard,40.724,-73.965,15.38,51.38,4.91,7.57,2.16,46.45,6.2,5.86,7.0,30.57,17.31,4.8,14.36,43.78,0.15,corn,flowering,0.0,6.83,3.18,2.84,9.25,7.64,Low,Air Quality,0.03
2025-08-15,Hill Market,40.747,-73.985,24.62,90.46,18.32,3.57,2.22,44.81,6.49,4.44,26.7,45.32,35.27,14.75,13.93,72.79,0.17,rice,flowering,1.99,68.28,0.0,58.82,15.89,61.06,High,Extreme Heat,0.23
2025-08-15,North Valley,40.733,-73.995,27.88,54.95,3.78,13.34,2.35,12.1,6.38,4.79,19.75,53.24,26.32,7.23,12.73,57.28,0.18,vegetable,flowering,0.0,68.66,1.74,6.21,12.77,63.78,High,Extreme Heat,0.22
2025-08-15,River Bend,40.712,-74.02,18.15,39.36,4.57,15.77,2.43,55.43,5.95,4.97,23.02,34.09,36.92,16.17,13.55,68.5,0.2,wheat,flowering,2.29,13.9,0.0,8.63,17.73,18.07,Low,Air Quality,0.06
2025-08-15,South Fields,40.691,-74.01,19.45,68.38,7.87,11.63,2.09,19.46,6.46,5.41,26.82,24.38,35.17,5.96,13.17,47.35,0.23,corn,flowering,0.0,18.04,2.68,6.8,10.75,16.31,Low,Extreme Heat,0.07
2025-08-16,East Orchard,40.724,-73.965,12.24,51.52,7.97,4.01,2.22,40.75,6.28,5.41,10.32,14.21,25.91,10.12,14.19,47.22,0.15,vegetable,flowering,0.0,0.0,3.65,4.34,8.47,2.15,Low,Air Quality,0.02
2025-08-16,Hill Market,40.747,-73.985,18.95,66.23,8.29,9.06,1.83,54.14,6.73,4.68,19.33,34.61,28.88,10.31,15.64,50.45,0.17,wheat,flowering,1.93,24.05,0.0,16.16,7.14,17.99,Low,Extreme Heat,0.09
2025-08-16,North Valley,40.733,-73.995,19.73,42.35,5.26,1.16,1.92,12.03,6.37,5.27,12.04,48.9,28.61,4.93,13.56,42.91,0.18,rice,flowering,3.04,20.31,2.11,5.85,4.34,20.45,Low,Extreme Heat,0.06
2025-08-16,River Bend,40.712,-74.02,21.18,50.15,5.25,3.35,2.29,36.56,6.51,5.08,17.91,29.11,41.95,6.45,15.17,73.31,0.2,vegetable,flowering,3.93,27.55,1.77,1.0,7.94,22.03,Low,Extreme Heat,0.1
2025-08-16,South Fields,40.691,-74.01,7.09,100.0,72.57,14.62,3.43,67.62,5.63,4.16,13.18,47.82,13.35,14.51,16.15,32.33,0.23,rice,flowering,93.4,2.33,0.3,100.0,6.28,90.31,Severe,Acid Rain,0.43
2025-08-17,East Orchard,40.724,-73.965,19.55,51.15,6.11,17.88,2.05,35.54,6.15,5.27,13.33,18.85,24.08,3.88,18.61,36.89,0.15,rice,flowering,0.27,11.85,3.25,5.57,2.18,6.05,Low,Extreme Heat,0.04
2025-08-17,Hill Market,40.747,-73.985,19.41,47.87,7.42,10.51,1.83,33.21,6.31,5.23,20.28,35.58,37.33,10.15,15.42,86.03,0.17,soybean,flowering,0.0,18.74,2.48,3.6,16.65,13.97,Low,Extreme Heat,0.06
2025-08-17,North Valley,40.733,-73.995,18.93,59.03,0.78,5.75,2.18,26.43,6.36,5.08,11.17,17.76,22.2,9.18,15.28,39.53,0.18,wheat,flowering,0.0,18.3,0.0,6.8,1.93,13.77,Low,Extreme Heat,0.06
2025-08-17,River Bend,40.712,-74.02,17.78,60.47,18.05,11.65,2.93,45.23,6.18,4.4,19.67,28.23,27.5,8.11,14.62,65.74,0.2,wheat,flowering,15.17,14.46,2.77,55.54,13.55,50.09,Moderate,Acid Rain,0.19
2025-08-17,South Fields,40.691,-74.01,22.33,55.96,3.29,7.65,2.22,18.16,6.75,4.98,14.99,16.44,25.6,9.68,15.6,51.8,0.23,soybean,flowering,3.15,31.16,0.0,2.56,1.65,31.0,Low,Extreme Heat,0.09
2025-08-18,East Orchard,40.724,-73.965,22.49,56.77,5.4,4.02,2.0,28.42,6.12,5.19,12.4,20.32,28.77,6.19,16.24,48.47,0.15,corn,flowering,0.0,32.48,0.0,0.0,5.65,29.44,Low,Extreme Heat,0.09
2025-08-18,Hill Market,40.747,-73.985,26.82,66.65,5.94,1.37,1.59,44.09,6.77,4.92,24.68,40.23,24.56,4.44,12.75,51.58,0.17,vegetable,flowering,0.0,62.59,2.89,3.38,12.18,55.45,High,Extreme Heat,0.2
2025-08-18,North Valley,40.733,-73.995,22.07,59.71,9.2,23.95,2.16,36.26,6.43,5.53,16.4,25.72,27.36,8.74,15.87,68.62,0.18,soybean,flowering,2.61,29.0,0.0,5.63,6.32,23.86,Low,Extreme Heat,0.09
2025-08-18,River Bend,40.712,-74.02,29.99,30.0,6.03,11.91,2.22,28.61,6.5,5.07,14.07,45.47,30.46,10.74,15.56,64.32,0.2,soybean,flowering,5.16,69.22,0.94,6.88,7.55,60.87,High,Extreme Heat,0.2
2025-08-18,South Fields,40.691,-74.01,19.35,51.8,5.69,2.62,2.08,52.29,6.63,5.04,27.92,35.19,29.1,6.05,12.95,64.64,0.23,corn,flowering,5.82,21.11,1.45,7.62,7.56,20.72,Low,Extreme Heat,0.1
2025-08-19,East Orchard,40.724,-73.965,13.74,59.08,9.63,6.17,2.24,31.75,6.11,5.63,18.06,25.79,22.55,8.89,10.72,62.19,0.15,vegetable,flowering,0.0,9.3,0.0,0.0,1.91,9.98,Low,Extreme Heat,0.03
2025-08-19,Hill Market,40.747,-73.985,27.02,39.98,12.65,5.21,1.84,31.59,6.78,5.07,18.74,53.42,33.01,14.12,12.59,83.87,0.17,corn,flowering,1.75,65.59,0.0,2.51,11.77,57.56,High,Extreme Heat,0.19
2025-08-19,North Valley,40.733,-73.995,27.21,67.86,11.05,5.94,2.15,34.44,6.41,4.95,36.42,39.38,46.6,10.97,13.78,79.73,0.18,wheat,flowering,8.03,72.26,0.0,17.61,27.35,59.6,High,Extreme Heat,0.23
2025-08-19,River Bend,40.712,-74.02,21.2,35.06,5.3,18.64,2.26,38.51,6.33,5.24,21.05,47.96,34.51,7.42,14.89,84.67,0.2,vegetable,flowering,1.75,27.5,0.0,1.98,15.2,25.34,Low,Extreme Heat,0.09
2025-08-19,South Fields,40.691,-74.01,20.85,64.68,13.22,11.72,2.36,52.53,6.29,4.72,29.98,38.8,24.03,7.84,14.47,50.84,0.23,soybean,flowering,1.57,29.62,0.0,15.88,14.3,27.46,Low,Extreme Heat,0.11
2025-08-20,East Orchard,40.724,-73.965,16.81,37.53,1.06,2.49,1.55,37.74,6.05,5.92,25.58,24.02,27.28,4.43,13.27,54.87,0.15,soybean,flowering,0.0,5.19,0.0,0.13,7.93,6.47,Low,Air Quality,0.01
2025-08-20,Hill Market,40.747,-73.985,24.84,52.48,1.1,5.73,1.85,31.12,6.86,5.19,27.7,32.29,39.5,8.92,14.38,92.1,0.17,corn,flowering,0.0,47.14,0.0,0.0,20.55,42.92,Moderate,Extreme Heat,0.13
2025-08-20,North Valley,40.733,-73.995,24.22,58.48,2.86,5.66,1.93,35.51,6.3,5.39,26.9,37.33,40.87,9.67,11.99,73.14,0.18,rice,flowering,4.32,43.65,0.4,1.54,18.72,42.24,Moderate,Extreme Heat,0.1
2025-08-20,River Bend,40.712,-74.02,21.14,70.4,16.72,13.11,2.66,44.53,6.28,4.82,31.06,23.0,38.15,5.76,15.34,60.88,0.2,wheat,flowering,8.28,31.83,0.0,11.14,16.8,25.58,Low,Extreme Heat,0.12
2025-08-20,South Fields,40.691,-74.01,19.83,83.49,8.7,7.21,2.26,40.07,6.51,5.98,25.05,42.91,43.31,12.28,13.4,68.47,0.23,vegetable,flowering,0.0,35.18,0.82,0.0,17.96,32.28,Low,Extreme Heat,0.11
2025-08-21,East Orchard,40.724,-73.965,18.46,54.27,2.54,11.83,2.08,34.22,6.25,5.43,27.61,37.53,35.25,4.08,16.12,49.52,0.15,corn,flowering,8.92,16.46,0.0,0.0,15.55,13.83,Low,Extreme Heat,0.08
2025-08-21,Hill Market,40.747,-73.985,22.32,49.29,6.24,21.25,1.78,28.06,6.24,5.16,37.56,33.37,46.73,5.44,16.2,95.6,0.17,corn,flowering,3.88,37.32,0.88,2.53,34.96,35.26,Moderate,Extreme Heat,0.12
2025-08-21,North Valley,40.733,-73.995,27.27,55.14,17.68,18.1,2.43,47.68,6.22,5.12,28.04,35.01,28.53,14.07,11.14,66.18,0.18,wheat,flowering,8.66,63.16,0.0,5.21,11.6,54.12,Moderate,Extreme Heat,0.19
2025-08-21,River Bend,40.712,-74.02,20.74,46.82,10.23,10.47,2.21,55.74,6.29,4.98,23.57,34.31,36.46,3.57,15.61,63.1,0.2,wheat,flowering,3.66,25.22,0.0,7.98,13.73,26.27,Low,Extreme Heat,0.09
2025-08-21,South Fields,40.691,-74.01,22.68,59.42,4.38,9.77,2.25,54.11,6.55,4.59,9.23,19.34,31.22,5.64,18.5,75.62,0.23,corn,flowering,2.88,44.12,4.09,22.28,2.62,40.21,Moderate,Extreme Heat,0.18
2025-08-22,East Orchard,40.724,-73.965,13.94,100.0,65.9,26.23,3.02,77.04,5.46,4.51,19.25,34.98,33.35,12.02,13.67,39.05,0.15,corn,flowering,80.21,10.97,4.88,84.82,7.76,77.94,Severe,Acid Rain,0.51
2025-08-22,Hill Market,40.747,-73.985,23.96,54.78,4.21,7.52,1.48,26.92,6.44,5.17,20.28,34.98,39.29,6.38,12.78,76.35,0.17,corn,flowering,1.04,40.67,0.0,5.31,7.85,36.61,Moderate,Extreme Heat,0.12
2025-08-22,North Valley,40.733,-73.995,16.01,61.48,4.95,6.28,2.07,46.97,6.32,5.56,23.12,42.02,41.48,7.99,12.26,78.93,0.18,wheat,flowering,0.83,14.52,1.92,0.0,19.56,19.17,Low,Air Quality,0.04
2025-08-22,River Bend,40.712,-74.02,19.66,47.8,6.48,7.42,2.66,34.89,6.07,5.38,32.87,30.33,26.21,5.58,15.16,74.4,0.2,wheat,flowering,6.74,21.43,0.0,1.0,17.28,18.99,Low,Extreme Heat,0.07
2025-08-22,South Fields,40.691,-74.01,7.35,100.0,54.2,11.47,3.33,61.82,6.09,4.13,18.34,28.59,29.86,12.5,11.39,60.92,0.23,corn,flowering,70.4,3.15,2.77,100.0,6.13,90.41,Severe,Acid Rain,0.48
2025-08-23,East Orchard,40.724,-73.965,17.25,59.81,3.15,8.93,1.61,43.82,6.22,5.82,19.23,18.14,28.69,5.23,14.27,38.93,0.15,corn,flowering,0.0,12.41,0.0,2.62,2.84,15.03,Low,Extreme Heat,0.04
2025-08-23,Hill Market,40.747,-73.985,20.71,70.37,13.97,5.77,2.39,38.78,6.88,5.13,32.51,36.82,39.59,14.28,14.97,80.4,0.17,corn,flowering,3.56,36.18,2.26,6.88,30.71,29.14,Low,Extreme Heat,0.13
2025-08-23,North Valley,40.733,-73.995,26.09,61.17,4.68,25.36,2.1,44.95,6.4,5.62,15.12,40.49,17.12,4.32,15.65,23.97,0.18,wheat,flowering,0.0,65.19,6.86,4.62,6.35,55.06,High,Extreme Heat,0.17
2025-08-23,River Bend,40.712,-74.02,19.99,53.09,1.58,5.94,1.97,44.02,6.18,4.97,21.54,19.79,32.89,7.24,15.26,57.9,0.2,wheat,flowering,0.0,17.77,0.0,7.08,8.89,14.07,Low,Extreme Heat,0.05
2025-08-23,South Fields,40.691,-74.01,19.16,55.21,8.89,2.79,2.32,43.41,6.78,5.19,17.04,32.02,21.44,9.01,12.22,63.09,0.23,wheat,flowering,0.0,18.51,0.0,0.0,8.84,19.59,Low,Extreme Heat,0.04
2025-08-24,East Orchard,40.724,-73.965,14.66,46.05,0.9,5.91,2.19,19.28,6.48,4.99,14.21,26.38,20.67,5.32,14.61,36.38,0.15,corn,flowering,0.0,3.03,2.99,5.96,0.0,9.32,Low,Acid Rain,0.02
2025-08-24,Hill Market,40.747,-73.985,15.01,30.78,10.79,15.01,2.2,38.18,6.29,5.11,26.67,48.97,31.06,14.57,12.35,87.4,0.17,rice,flowering,2.89,9.37,0.0,0.95,20.63,14.63,Low,Air Quality,0.03
2025-08-24,North Valley,40.733,-73.995,27.05,57.21,8.41,12.63,2.14,47.2,6.45,5.68,21.28,47.55,30.34,8.29,12.66,54.55,0.18,soybean,flowering,6.04,65.04,0.0,0.62,17.29,57.82,High,Extreme Heat,0.18
2025-08-24,River Bend,40.712,-74.02,17.19,63.59,4.95,25.55,2.57,55.25,6.42,5.0,24.78,27.64,22.54,10.46,14.19,54.56,0.2,corn,flowering,1.14,13.84,3.56,7.04,6.66,12.86,Low,Extreme Heat,0.06
2025-08-24,South Fields,40.691,-74.01,17.4,62.09,4.58,8.92,2.26,33.57,6.74,5.03,16.61,26.83,22.54,3.84,14.76,31.33,0.23,vegetable,flowering,3.18,17.51,1.91,0.0,6.62,15.37,Low,Extreme Heat,0.07
2025-08-25,East Orchard,40.724,-73.965,12.23,48.54,9.8,24.86,2.42,33.16,6.12,5.44,17.63,25.21,31.65,0.79,14.02,31.67,0.15,corn,flowering,0.0,1.11,3.85,1.68,8.68,5.24,Low,Air Quality,0.01
2025-08-25,Hill Market,40.747,-73.985,20.37,49.94,2.14,27.34,1.93,17.06,6.87,4.79,22.93,40.12,30.02,4.97,15.32,63.15,0.17,corn,flowering,0.23,20.82,0.86,9.49,15.12,15.79,Low,Extreme Heat,0.08
2025-08-25,North Valley,40.733,-73.995,19.18,46.68,12.34,8.89,2.26,31.45,6.28,4.98,23.87,29.24,33.05,8.39,17.54,75.49,0.18,soybean,flowering,0.0,17.31,0.67,4.77,14.2,17.95,Low,Extreme Heat,0.05
2025-08-25,River Bend,40.712,-74.02,23.29,47.64,1.17,3.69,2.39,43.29,6.13,4.77,11.18,41.13,25.45,6.42,17.2,65.06,0.2,wheat,flowering,4.46,41.29,0.0,13.16,2.84,35.17,Moderate,Extreme Heat,0.14
2025-08-25,South Fields,40.691,-74.01,11.15,57.97,7.91,4.91,2.18,29.99,6.83,4.54,21.46,41.97,36.07,8.6,14.83,79.85,0.23,corn,flowering,1.91,4.46,4.56,31.48,19.54,26.09,Low,Acid Rain,0.09
2025-08-26,East Orchard,40.724,-73.965,15.0,46.23,0.38,22.68,1.95,34.37,6.18,5.7,19.76,20.26,17.36,3.04,15.53,44.84,0.15,corn,flowering,0.0,6.09,0.92,0.33,5.94,7.22,Low,Extreme Heat,0.02
2025-08-26,Hill Market,40.747,-73.985,19.56,58.17,7.69,3.96,2.28,41.43,6.48,5.13,31.84,42.31,32.75,9.76,13.11,64.6,0.17,wheat,flowering,3.07,22.22,1.29,0.0,18.97,21.57,Low,Extreme Heat,0.06
2025-08-26,North Valley,40.733,-73.995,20.99,48.01,4.63,2.64,2.03,29.6,6.4,5.31,44.86,30.01,29.35,9.78,16.77,68.49,0.18,wheat,flowering,1.83,22.48,2.5,1.74,27.44,23.8,Low,Air Quality,0.06
2025-08-26,River Bend,40.712,-74.02,19.63,64.5,2.58,19.65,2.42,20.36,6.41,5.04,15.03,33.75,40.87,8.97,14.05,69.91,0.2,wheat,flowering,0.0,27.85,3.12,5.49,3.75,26.34,Low,Extreme Heat,0.08
2025-08-26,South Fields,40.691,-74.01,12.89,64.27,3.2,10.88,1.97,32.79,6.51,5.39,30.42,25.37,31.1,10.45,15.78,69.9,0.23,corn,flowering,0.0,6.96,0.0,7.07,14.91,8.07,Low,Air Quality,0.03
2025-08-27,East Orchard,40.724,-73.965,18.38,73.03,1.17,17.01,1.7,41.15,6.21,5.63,14.61,27.85,24.06,6.66,15.85,36.03,0.15,corn,flowering,0.59,13.3,1.01,0.0,5.48,13.65,Low,Extreme Heat,0.04
2025-08-27,Hill Market,40.747,-73.985,20.77,53.73,5.4,19.45,1.58,29.7,6.91,5.15,25.7,29.02,35.37,10.98,13.72,100.0,0.17,corn,flowering,0.0,22.41,1.63,3.63,18.65,19.21,Low,Extreme Heat,0.07
2025-08-27,North Valley,40.733,-73.995,15.82,63.84,6.53,29.81,2.24,41.19,6.65,5.57,30.68,48.67,34.04,14.24,15.17,80.92,0.18,wheat,flowering,1.31,10.43,0.34,4.16,21.62,22.47,Low,Air Quality,0.04
2025-08-27,River Bend,40.712,-74.02,17.79,57.07,2.17,11.67,2.33,48.92,6.03,5.08,24.09,31.09,30.7,12.6,13.39,72.09,0.2,wheat,flowering,4.42,15.76,0.06,3.35,15.13,16.76,Low,Extreme Heat,0.06
2025-08-27,South Fields,40.691,-74.01,8.75,63.91,14.44,10.46,2.5,47.45,6.84,4.84,22.23,26.99,33.57,8.53,12.27,61.71,0.23,corn,flowering,9.02,1.38,2.73,12.5,10.13,12.6,Low,Acid Rain,0.07
2025-08-28,East Orchard,40.724,-73.965,12.01,77.57,8.6,3.31,2.09,47.41,6.47,5.7,21.5,37.13,31.08,8.07,16.94,59.75,0.15,soybean,flowering,0.0,8.23,3.38,1.87,10.67,14.55,Low,Air Quality,0.03
2025-08-28,Hill Market,40.747,-73.985,24.23,60.82,6.59,7.93,1.87,42.25,6.59,4.73,20.8,43.32,37.83,9.98,11.69,83.96,0.17,vegetable,flowering,0.0,55.75,0.0,17.66,17.9,46.91,Moderate,Extreme Heat,0.21
2025-08-28,North Valley,40.733,-73.995,20.5,38.48,5.77,14.0,2.21,24.46,6.68,5.19,26.81,18.53,28.12,7.89,13.99,63.6,0.18,wheat,flowering,3.4,10.99,0.0,5.51,8.24,6.56,Low,Extreme Heat,0.05
2025-08-28,River Bend,40.712,-74.02,19.54,47.75,6.62,11.76,2.63,13.88,6.05,5.35,28.33,26.0,34.6,6.74,11.64,76.83,0.2,wheat,flowering,0.0,18.42,0.6,4.71,12.63,23.77,Low,Extreme Heat,0.05
2025-08-28,South Fields,40.691,-74.01,17.52,65.93,34.28,7.97,2.59,44.28,5.98,4.83,20.1,22.36,26.47,9.43,17.01,50.48,0.23,corn,flowering,15.84,14.23,0.0,30.06,4.52,25.02,Low,Acid Rain,0.16
2025-08-29,East Orchard,40.724,-73.965,22.15,42.66,5.81,11.86,2.18,27.1,6.17,5.4,1.52,28.24,27.94,7.06,13.3,60.64,0.15,soybean,flowering,1.76,28.1,0.0,4.37,5.63,21.58,Low,Extreme Heat,0.08
2025-08-29,Hill Market,40.747,-73.985,16.15,63.01,15.09,5.88,2.01,50.8,6.49,4.73,19.73,40.81,21.49,5.25,15.73,67.67,0.17,vegetable,flowering,5.56,11.06,0.43,22.11,10.85,19.08,Low,Acid Rain,0.11
2025-08-29,North Valley,40.733,-73.995,22.49,56.0,3.75,8.54,2.05,39.09,6.37,5.13,27.7,36.27,26.6,6.67,14.3,44.74,0.18,wheat,flowering,3.56,35.43,0.0,0.0,10.78,33.4,Low,Extreme Heat,0.1
2025-08-29,River Bend,40.712,-74.02,20.97,52.96,13.74,28.95,2.49,36.91,6.24,4.63,26.11,33.71,31.12,9.22,12.96,61.3,0.2,wheat,flowering,3.62,24.94,0.0,24.26,12.58,21.48,Low,Extreme Heat,0.11
2025-08-29,South Fields,40.691,-74.01,16.03,59.6,6.21,9.17,2.25,35.92,6.33,5.42,24.59,32.52,27.59,10.71,14.62,65.75,0.23,rice,flowering,0.91,12.91,0.0,0.13,11.05,11.69,Low,Extreme Heat,0.03
2025-08-30,East Orchard,40.724,-73.965,23.0,51.87,5.32,10.78,1.88,22.07,5.94,5.28,15.95,42.87,31.16,2.88,17.25,57.94,0.15,soybean,flowering,4.9,37.45,1.9,0.0,9.03,32.62,Low,Extreme Heat,0.11
